Listing of Grid Distortion Data

File : F:\Pavel\RP Optical Lab - New Generation\Sensics Projects\One for Both with Big Eyebox\Step II\Report VI\One for Both - v1702 - 2 lenses - Real - 2Config - Surface Error Simulation.ZMX
Title: Lens has no title.
Date : 29-Feb-16


Units are Millimeters.
Field units are degrees
Wavelength: 0.58756 ?m
Reference Coordinates: Xref = 0.00000E+000, Yref = 0.00000E+000

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
 -17	  15	-4.13543E+001	 3.78346E+001	 4.95725E+001	-3.16668E+001	 2.79413E+001	-2.64367E+001	 2.33265E+001	   -16.516224%
 -17	  16	-4.13543E+001	 3.96392E+001	 5.03987E+001	-3.16668E+001	 2.98041E+001	-2.62767E+001	 2.47310E+001	   -17.021295%
 -17	  17	-4.13543E+001	 4.13543E+001	 5.12234E+001	-3.16668E+001	 3.16668E+001	-2.60852E+001	 2.61551E+001	   -17.516026%
 -17	  18	-4.13543E+001	 4.29835E+001	 5.20431E+001	-3.16668E+001	 3.35296E+001	-2.58443E+001	 2.74413E+001	   -18.266249%
 -17	  19	-4.13543E+001	 4.45308E+001	 5.28543E+001	-3.16668E+001	 3.53923E+001	-2.54618E+001	 2.85413E+001	   -19.463292%
 -17	  20	-4.13543E+001	 4.60000E+001	 5.36545E+001	-3.16668E+001	 3.72551E+001	-2.48630E+001	 2.93413E+001	   -21.344638%
 -16	 -20	-3.96392E+001	-4.60000E+001	 5.29809E+001	-2.98041E+001	-3.72551E+001	-2.39026E+001	-2.99634E+001	   -19.661773%
 -16	 -19	-3.96392E+001	-4.45308E+001	 5.21334E+001	-2.98041E+001	-3.53923E+001	-2.42971E+001	-2.89305E+001	   -18.349087%
 -16	 -18	-3.96392E+001	-4.29835E+001	 5.12718E+001	-2.98041E+001	-3.35296E+001	-2.45401E+001	-2.76781E+001	   -17.544660%
 -16	 -17	-3.96392E+001	-4.13543E+001	 5.03987E+001	-2.98041E+001	-3.16668E+001	-2.46972E+001	-2.63048E+001	   -17.027882%
 -16	 -16	-3.96392E+001	-3.96392E+001	 4.95174E+001	-2.98041E+001	-2.98041E+001	-2.48902E+001	-2.48902E+001	   -16.487093%
 -16	 -15	-3.96392E+001	-3.78346E+001	 4.86318E+001	-2.98041E+001	-2.79413E+001	-2.50191E+001	-2.34554E+001	   -16.054595%
 -16	 -14	-3.96392E+001	-3.59373E+001	 4.77466E+001	-2.98041E+001	-2.60786E+001	-2.51453E+001	-2.20022E+001	   -15.631248%
 -16	 -13	-3.96392E+001	-3.39443E+001	 4.68673E+001	-2.98041E+001	-2.42158E+001	-2.52839E+001	-2.05431E+001	   -15.166359%
 -16	 -12	-3.96392E+001	-3.18534E+001	 4.60000E+001	-2.98041E+001	-2.23530E+001	-2.54408E+001	-1.90806E+001	   -14.639673%
 -16	 -11	-3.96392E+001	-2.96633E+001	 4.51519E+001	-2.98041E+001	-2.04903E+001	-2.56162E+001	-1.76112E+001	   -14.051250%
 -16	 -10	-3.96392E+001	-2.73735E+001	 4.43310E+001	-2.98041E+001	-1.86275E+001	-2.58062E+001	-1.61289E+001	   -13.413699%
 -16	  -9	-3.96392E+001	-2.49850E+001	 4.35460E+001	-2.98041E+001	-1.67648E+001	-2.60050E+001	-1.46278E+001	   -12.746672%
 -16	  -8	-3.96392E+001	-2.24999E+001	 4.28061E+001	-2.98041E+001	-1.49020E+001	-2.62058E+001	-1.31029E+001	   -12.073062%
 -16	  -7	-3.96392E+001	-1.99223E+001	 4.21211E+001	-2.98041E+001	-1.30393E+001	-2.64015E+001	-1.15507E+001	   -11.416439%
 -16	  -6	-3.96392E+001	-1.72579E+001	 4.15010E+001	-2.98041E+001	-1.11765E+001	-2.65854E+001	-9.96953E+000	   -10.799329%
 -16	  -5	-3.96392E+001	-1.45142E+001	 4.09558E+001	-2.98041E+001	-9.31377E+000	-2.67515E+001	-8.35984E+000	   -10.242108%
 -16	  -4	-3.96392E+001	-1.17009E+001	 4.04947E+001	-2.98041E+001	-7.45102E+000	-2.68945E+001	-6.72362E+000	    -9.762336%
 -16	  -3	-3.96392E+001	-8.82917E+000	 4.01262E+001	-2.98041E+001	-5.58826E+000	-2.70101E+001	-5.06439E+000	    -9.374419%
 -16	  -2	-3.96392E+001	-5.91208E+000	 3.98575E+001	-2.98041E+001	-3.72551E+000	-2.70950E+001	-3.38688E+000	    -9.089487%
 -16	  -1	-3.96392E+001	-2.96393E+000	 3.96941E+001	-2.98041E+001	-1.86275E+000	-2.71469E+001	-1.69668E+000	    -8.915411%
 -16	   0	-3.96392E+001	 0.00000E+000	 3.96392E+001	-2.98041E+001	 0.00000E+000	-2.71644E+001	 0.00000E+000	    -8.856868%
 -16	   1	-3.96392E+001	 2.96393E+000	 3.96941E+001	-2.98041E+001	 1.86275E+000	-2.71469E+001	 1.69668E+000	    -8.915411%
 -16	   2	-3.96392E+001	 5.91208E+000	 3.98575E+001	-2.98041E+001	 3.72551E+000	-2.70950E+001	 3.38688E+000	    -9.089487%
 -16	   3	-3.96392E+001	 8.82917E+000	 4.01262E+001	-2.98041E+001	 5.58826E+000	-2.70101E+001	 5.06439E+000	    -9.374419%
 -16	   4	-3.96392E+001	 1.17009E+001	 4.04947E+001	-2.98041E+001	 7.45102E+000	-2.68945E+001	 6.72362E+000	    -9.762336%
 -16	   5	-3.96392E+001	 1.45142E+001	 4.09558E+001	-2.98041E+001	 9.31377E+000	-2.67515E+001	 8.35984E+000	   -10.242108%
 -16	   6	-3.96392E+001	 1.72579E+001	 4.15010E+001	-2.98041E+001	 1.11765E+001	-2.65854E+001	 9.96953E+000	   -10.799329%
 -16	   7	-3.96392E+001	 1.99223E+001	 4.21211E+001	-2.98041E+001	 1.30393E+001	-2.64015E+001	 1.15507E+001	   -11.416439%
 -16	   8	-3.96392E+001	 2.24999E+001	 4.28061E+001	-2.98041E+001	 1.49020E+001	-2.62058E+001	 1.31029E+001	   -12.073062%
 -16	   9	-3.96392E+001	 2.49850E+001	 4.35460E+001	-2.98041E+001	 1.67648E+001	-2.60050E+001	 1.46278E+001	   -12.746672%
 -16	  10	-3.96392E+001	 2.73735E+001	 4.43310E+001	-2.98041E+001	 1.86275E+001	-2.58062E+001	 1.61289E+001	   -13.413699%
 -16	  11	-3.96392E+001	 2.96633E+001	 4.51519E+001	-2.98041E+001	 2.04903E+001	-2.56162E+001	 1.76112E+001	   -14.051250%
 -16	  12	-3.96392E+001	 3.18534E+001	 4.60000E+001	-2.98041E+001	 2.23530E+001	-2.54408E+001	 1.90806E+001	   -14.639673%
 -16	  13	-3.96392E+001	 3.39443E+001	 4.68673E+001	-2.98041E+001	 2.42158E+001	-2.52839E+001	 2.05431E+001	   -15.166359%
 -16	  14	-3.96392E+001	 3.59373E+001	 4.77466E+001	-2.98041E+001	 2.60786E+001	-2.51453E+001	 2.20022E+001	   -15.631248%
 -16	  15	-3.96392E+001	 3.78346E+001	 4.86318E+001	-2.98041E+001	 2.79413E+001	-2.50191E+001	 2.34554E+001	   -16.054595%
 -16	  16	-3.96392E+001	 3.96392E+001	 4.95174E+001	-2.98041E+001	 2.98041E+001	-2.48902E+001	 2.48902E+001	   -16.487093%
 -16	  17	-3.96392E+001	 4.13543E+001	 5.03987E+001	-2.98041E+001	 3.16668E+001	-2.46972E+001	 2.63048E+001	   -17.027882%
 -16	  18	-3.96392E+001	 4.29835E+001	 5.12718E+001	-2.98041E+001	 3.35296E+001	-2.45401E+001	 2.76781E+001	   -17.544660%
 -16	  19	-3.96392E+001	 4.45308E+001	 5.21334E+001	-2.98041E+001	 3.53923E+001	-2.42971E+001	 2.89305E+001	   -18.349087%
 -16	  20	-3.96392E+001	 4.60000E+001	 5.29809E+001	-2.98041E+001	 3.72551E+001	-2.39026E+001	 2.99634E+001	   -19.661773%
 -15	 -20	-3.78346E+001	-4.60000E+001	 5.23121E+001	-2.79413E+001	-3.72551E+001	-2.27204E+001	-3.03733E+001	   -18.549056%
 -15	 -19	-3.78346E+001	-4.45308E+001	 5.14156E+001	-2.79413E+001	-3.53923E+001	-2.29761E+001	-2.91749E+001	   -17.645292%
 -15	 -18	-3.78346E+001	-4.29835E+001	 5.05015E+001	-2.79413E+001	-3.35296E+001	-2.31360E+001	-2.78281E+001	   -17.083964%
 -15	 -17	-3.78346E+001	-4.13543E+001	 4.95725E+001	-2.79413E+001	-3.16668E+001	-2.32541E+001	-2.64136E+001	   -16.670721%
 -15	 -16	-3.78346E+001	-3.96392E+001	 4.86318E+001	-2.79413E+001	-2.98041E+001	-2.34554E+001	-2.50191E+001	   -16.054595%
 -15	 -15	-3.78346E+001	-3.78346E+001	 4.76834E+001	-2.79413E+001	-2.79413E+001	-2.35825E+001	-2.35825E+001	   -15.599726%
 -15	 -14	-3.78346E+001	-3.59373E+001	 4.67321E+001	-2.79413E+001	-2.60786E+001	-2.37252E+001	-2.21435E+001	   -15.089077%
 -15	 -13	-3.78346E+001	-3.39443E+001	 4.57836E+001	-2.79413E+001	-2.42158E+001	-2.38908E+001	-2.07054E+001	   -14.496500%
 -15	 -12	-3.78346E+001	-3.18534E+001	 4.48447E+001	-2.79413E+001	-2.23530E+001	-2.40798E+001	-1.92638E+001	   -13.820235%
 -15	 -11	-3.78346E+001	-2.96633E+001	 4.39231E+001	-2.79413E+001	-2.04903E+001	-2.42884E+001	-1.78115E+001	   -13.073683%
 -15	 -10	-3.78346E+001	-2.73735E+001	 4.30275E+001	-2.79413E+001	-1.86275E+001	-2.45104E+001	-1.63403E+001	   -12.278885%
 -15	  -9	-3.78346E+001	-2.49850E+001	 4.21677E+001	-2.79413E+001	-1.67648E+001	-2.47387E+001	-1.48432E+001	   -11.462055%
 -15	  -8	-3.78346E+001	-2.24999E+001	 4.13543E+001	-2.79413E+001	-1.49020E+001	-2.49654E+001	-1.33149E+001	   -10.650548%
 -15	  -7	-3.78346E+001	-1.99223E+001	 4.05984E+001	-2.79413E+001	-1.30393E+001	-2.51833E+001	-1.17522E+001	    -9.870802%
 -15	  -6	-3.78346E+001	-1.72579E+001	 3.99116E+001	-2.79413E+001	-1.11765E+001	-2.53855E+001	-1.01542E+001	    -9.146994%
 -15	  -5	-3.78346E+001	-1.45142E+001	 3.93058E+001	-2.79413E+001	-9.31377E+000	-2.55662E+001	-8.52208E+000	    -8.500219%
 -15	  -4	-3.78346E+001	-1.17009E+001	 3.87919E+001	-2.79413E+001	-7.45102E+000	-2.57205E+001	-6.85880E+000	    -7.948098%
 -15	  -3	-3.78346E+001	-8.82917E+000	 3.83802E+001	-2.79413E+001	-5.58826E+000	-2.58444E+001	-5.16888E+000	    -7.504697%
 -15	  -2	-3.78346E+001	-5.91208E+000	 3.80794E+001	-2.79413E+001	-3.72551E+000	-2.59349E+001	-3.45799E+000	    -7.180643%
 -15	  -1	-3.78346E+001	-2.96393E+000	 3.78962E+001	-2.79413E+001	-1.86275E+000	-2.59901E+001	-1.73267E+000	    -6.983319%
 -15	   0	-3.78346E+001	 0.00000E+000	 3.78346E+001	-2.79413E+001	 0.00000E+000	-2.60086E+001	 0.00000E+000	    -6.917067%
 -15	   1	-3.78346E+001	 2.96393E+000	 3.78962E+001	-2.79413E+001	 1.86275E+000	-2.59901E+001	 1.73267E+000	    -6.983319%
 -15	   2	-3.78346E+001	 5.91208E+000	 3.80794E+001	-2.79413E+001	 3.72551E+000	-2.59349E+001	 3.45799E+000	    -7.180643%
 -15	   3	-3.78346E+001	 8.82917E+000	 3.83802E+001	-2.79413E+001	 5.58826E+000	-2.58444E+001	 5.16888E+000	    -7.504697%
 -15	   4	-3.78346E+001	 1.17009E+001	 3.87919E+001	-2.79413E+001	 7.45102E+000	-2.57205E+001	 6.85880E+000	    -7.948098%
 -15	   5	-3.78346E+001	 1.45142E+001	 3.93058E+001	-2.79413E+001	 9.31377E+000	-2.55662E+001	 8.52208E+000	    -8.500219%
 -15	   6	-3.78346E+001	 1.72579E+001	 3.99116E+001	-2.79413E+001	 1.11765E+001	-2.53855E+001	 1.01542E+001	    -9.146994%
 -15	   7	-3.78346E+001	 1.99223E+001	 4.05984E+001	-2.79413E+001	 1.30393E+001	-2.51833E+001	 1.17522E+001	    -9.870802%
 -15	   8	-3.78346E+001	 2.24999E+001	 4.13543E+001	-2.79413E+001	 1.49020E+001	-2.49654E+001	 1.33149E+001	   -10.650548%
 -15	   9	-3.78346E+001	 2.49850E+001	 4.21677E+001	-2.79413E+001	 1.67648E+001	-2.47387E+001	 1.48432E+001	   -11.462055%
 -15	  10	-3.78346E+001	 2.73735E+001	 4.30275E+001	-2.79413E+001	 1.86275E+001	-2.45104E+001	 1.63403E+001	   -12.278885%
 -15	  11	-3.78346E+001	 2.96633E+001	 4.39231E+001	-2.79413E+001	 2.04903E+001	-2.42884E+001	 1.78115E+001	   -13.073683%
 -15	  12	-3.78346E+001	 3.18534E+001	 4.48447E+001	-2.79413E+001	 2.23530E+001	-2.40798E+001	 1.92638E+001	   -13.820235%
 -15	  13	-3.78346E+001	 3.39443E+001	 4.57836E+001	-2.79413E+001	 2.42158E+001	-2.38908E+001	 2.07054E+001	   -14.496500%
 -15	  14	-3.78346E+001	 3.59373E+001	 4.67321E+001	-2.79413E+001	 2.60786E+001	-2.37252E+001	 2.21435E+001	   -15.089077%
 -15	  15	-3.78346E+001	 3.78346E+001	 4.76834E+001	-2.79413E+001	 2.79413E+001	-2.35825E+001	 2.35825E+001	   -15.599726%
 -15	  16	-3.78346E+001	 3.96392E+001	 4.86318E+001	-2.79413E+001	 2.98041E+001	-2.34554E+001	 2.50191E+001	   -16.054595%
 -15	  17	-3.78346E+001	 4.13543E+001	 4.95725E+001	-2.79413E+001	 3.16668E+001	-2.32541E+001	 2.64136E+001	   -16.670721%
 -15	  18	-3.78346E+001	 4.29835E+001	 5.05015E+001	-2.79413E+001	 3.35296E+001	-2.31360E+001	 2.78281E+001	   -17.083964%
 -15	  19	-3.78346E+001	 4.45308E+001	 5.14156E+001	-2.79413E+001	 3.53923E+001	-2.29761E+001	 2.91749E+001	   -17.645292%
 -15	  20	-3.78346E+001	 4.60000E+001	 5.23121E+001	-2.79413E+001	 3.72551E+001	-2.27204E+001	 3.03733E+001	   -18.549056%
 -14	 -20	-3.59373E+001	-4.60000E+001	 5.16517E+001	-2.60786E+001	-3.72551E+001	-2.13943E+001	-3.06372E+001	   -17.829109%
 -14	 -19	-3.59373E+001	-4.45308E+001	 5.07048E+001	-2.60786E+001	-3.53923E+001	-2.15635E+001	-2.93312E+001	   -17.191840%
 -14	 -18	-3.59373E+001	-4.29835E+001	 4.97366E+001	-2.60786E+001	-3.35296E+001	-2.16815E+001	-2.79363E+001	   -16.749362%
 -14	 -17	-3.59373E+001	-4.13543E+001	 4.87495E+001	-2.60786E+001	-3.16668E+001	-2.17901E+001	-2.65140E+001	   -16.341829%
 -14	 -16	-3.59373E+001	-3.96392E+001	 4.77466E+001	-2.60786E+001	-2.98041E+001	-2.20022E+001	-2.51453E+001	   -15.631248%
 -14	 -15	-3.59373E+001	-3.78346E+001	 4.67321E+001	-2.60786E+001	-2.79413E+001	-2.21435E+001	-2.37252E+001	   -15.089077%
 -14	 -14	-3.59373E+001	-3.59373E+001	 4.57107E+001	-2.60786E+001	-2.60786E+001	-2.23109E+001	-2.23109E+001	   -14.447206%
 -14	 -13	-3.59373E+001	-3.39443E+001	 4.46886E+001	-2.60786E+001	-2.42158E+001	-2.25060E+001	-2.08984E+001	   -13.699322%
 -14	 -12	-3.59373E+001	-3.18534E+001	 4.36728E+001	-2.60786E+001	-2.23530E+001	-2.27254E+001	-1.94789E+001	   -12.857918%
 -14	 -11	-3.59373E+001	-2.96633E+001	 4.26716E+001	-2.60786E+001	-2.04903E+001	-2.29631E+001	-1.80424E+001	   -11.946453%
 -14	 -10	-3.59373E+001	-2.73735E+001	 4.16945E+001	-2.60786E+001	-1.86275E+001	-2.32115E+001	-1.65796E+001	   -10.993985%
 -14	  -9	-3.59373E+001	-2.49850E+001	 4.07526E+001	-2.60786E+001	-1.67648E+001	-2.34625E+001	-1.50830E+001	   -10.031521%
 -14	  -8	-3.59373E+001	-2.24999E+001	 3.98575E+001	-2.60786E+001	-1.49020E+001	-2.37081E+001	-1.35475E+001	    -9.089487%
 -14	  -7	-3.59373E+001	-1.99223E+001	 3.90224E+001	-2.60786E+001	-1.30393E+001	-2.39412E+001	-1.19706E+001	    -8.196004%
 -14	  -6	-3.59373E+001	-1.72579E+001	 3.82606E+001	-2.60786E+001	-1.11765E+001	-2.41551E+001	-1.03522E+001	    -7.375803%
 -14	  -5	-3.59373E+001	-1.45142E+001	 3.75860E+001	-2.60786E+001	-9.31377E+000	-2.43444E+001	-8.69443E+000	    -6.649696%
 -14	  -4	-3.59373E+001	-1.17009E+001	 3.70118E+001	-2.60786E+001	-7.45102E+000	-2.45048E+001	-7.00138E+000	    -6.034501%
 -14	  -3	-3.59373E+001	-8.82917E+000	 3.65505E+001	-2.60786E+001	-5.58826E+000	-2.46329E+001	-5.27849E+000	    -5.543290%
 -14	  -2	-3.59373E+001	-5.91208E+000	 3.62127E+001	-2.60786E+001	-3.72551E+000	-2.47262E+001	-3.53231E+000	    -5.185767%
 -14	  -1	-3.59373E+001	-2.96393E+000	 3.60066E+001	-2.60786E+001	-1.86275E+000	-2.47828E+001	-1.77020E+000	    -4.968630%
 -14	   0	-3.59373E+001	 0.00000E+000	 3.59373E+001	-2.60786E+001	 0.00000E+000	-2.48018E+001	 0.00000E+000	    -4.895817%
 -14	   1	-3.59373E+001	 2.96393E+000	 3.60066E+001	-2.60786E+001	 1.86275E+000	-2.47828E+001	 1.77020E+000	    -4.968630%
 -14	   2	-3.59373E+001	 5.91208E+000	 3.62127E+001	-2.60786E+001	 3.72551E+000	-2.47262E+001	 3.53231E+000	    -5.185767%
 -14	   3	-3.59373E+001	 8.82917E+000	 3.65505E+001	-2.60786E+001	 5.58826E+000	-2.46329E+001	 5.27849E+000	    -5.543290%
 -14	   4	-3.59373E+001	 1.17009E+001	 3.70118E+001	-2.60786E+001	 7.45102E+000	-2.45048E+001	 7.00138E+000	    -6.034501%
 -14	   5	-3.59373E+001	 1.45142E+001	 3.75860E+001	-2.60786E+001	 9.31377E+000	-2.43444E+001	 8.69443E+000	    -6.649696%
 -14	   6	-3.59373E+001	 1.72579E+001	 3.82606E+001	-2.60786E+001	 1.11765E+001	-2.41551E+001	 1.03522E+001	    -7.375803%
 -14	   7	-3.59373E+001	 1.99223E+001	 3.90224E+001	-2.60786E+001	 1.30393E+001	-2.39412E+001	 1.19706E+001	    -8.196004%
 -14	   8	-3.59373E+001	 2.24999E+001	 3.98575E+001	-2.60786E+001	 1.49020E+001	-2.37081E+001	 1.35475E+001	    -9.089487%
 -14	   9	-3.59373E+001	 2.49850E+001	 4.07526E+001	-2.60786E+001	 1.67648E+001	-2.34625E+001	 1.50830E+001	   -10.031521%
 -14	  10	-3.59373E+001	 2.73735E+001	 4.16945E+001	-2.60786E+001	 1.86275E+001	-2.32115E+001	 1.65796E+001	   -10.993985%
 -14	  11	-3.59373E+001	 2.96633E+001	 4.26716E+001	-2.60786E+001	 2.04903E+001	-2.29631E+001	 1.80424E+001	   -11.946453%
 -14	  12	-3.59373E+001	 3.18534E+001	 4.36728E+001	-2.60786E+001	 2.23530E+001	-2.27254E+001	 1.94789E+001	   -12.857918%
 -14	  13	-3.59373E+001	 3.39443E+001	 4.46886E+001	-2.60786E+001	 2.42158E+001	-2.25060E+001	 2.08984E+001	   -13.699322%
 -14	  14	-3.59373E+001	 3.59373E+001	 4.57107E+001	-2.60786E+001	 2.60786E+001	-2.23109E+001	 2.23109E+001	   -14.447206%
 -14	  15	-3.59373E+001	 3.78346E+001	 4.67321E+001	-2.60786E+001	 2.79413E+001	-2.21435E+001	 2.37252E+001	   -15.089077%
 -14	  16	-3.59373E+001	 3.96392E+001	 4.77466E+001	-2.60786E+001	 2.98041E+001	-2.20022E+001	 2.51453E+001	   -15.631248%
 -14	  17	-3.59373E+001	 4.13543E+001	 4.87495E+001	-2.60786E+001	 3.16668E+001	-2.17901E+001	 2.65140E+001	   -16.341829%
 -14	  18	-3.59373E+001	 4.29835E+001	 4.97366E+001	-2.60786E+001	 3.35296E+001	-2.16815E+001	 2.79363E+001	   -16.749362%
 -14	  19	-3.59373E+001	 4.45308E+001	 5.07048E+001	-2.60786E+001	 3.53923E+001	-2.15635E+001	 2.93312E+001	   -17.191840%
 -14	  20	-3.59373E+001	 4.60000E+001	 5.16517E+001	-2.60786E+001	 3.72551E+001	-2.13943E+001	 3.06372E+001	   -17.829109%
 -13	 -20	-3.39443E+001	-4.60000E+001	 5.10038E+001	-2.42158E+001	-3.72551E+001	-1.99804E+001	-3.08080E+001	   -17.360446%
 -13	 -19	-3.39443E+001	-4.45308E+001	 5.00055E+001	-2.42158E+001	-3.53923E+001	-2.01017E+001	-2.94414E+001	   -16.870266%
 -13	 -18	-3.39443E+001	-4.29835E+001	 4.89817E+001	-2.42158E+001	-3.35296E+001	-2.02052E+001	-2.80325E+001	   -16.452286%
 -13	 -17	-3.39443E+001	-4.13543E+001	 4.79346E+001	-2.42158E+001	-3.16668E+001	-2.03207E+001	-2.66244E+001	   -15.983081%
 -13	 -16	-3.39443E+001	-3.96392E+001	 4.68673E+001	-2.42158E+001	-2.98041E+001	-2.05431E+001	-2.52839E+001	   -15.166359%
 -13	 -15	-3.39443E+001	-3.78346E+001	 4.57836E+001	-2.42158E+001	-2.79413E+001	-2.07054E+001	-2.38908E+001	   -14.496500%
 -13	 -14	-3.39443E+001	-3.59373E+001	 4.46886E+001	-2.42158E+001	-2.60786E+001	-2.08984E+001	-2.25060E+001	   -13.699322%
 -13	 -13	-3.39443E+001	-3.39443E+001	 4.35884E+001	-2.42158E+001	-2.42158E+001	-2.11201E+001	-2.11201E+001	   -12.784005%
 -13	 -12	-3.39443E+001	-3.18534E+001	 4.24903E+001	-2.42158E+001	-2.23530E+001	-2.13646E+001	-1.97212E+001	   -11.773984%
 -13	 -11	-3.39443E+001	-2.96633E+001	 4.14033E+001	-2.42158E+001	-2.04903E+001	-2.16246E+001	-1.82977E+001	   -10.700407%
 -13	 -10	-3.39443E+001	-2.73735E+001	 4.03378E+001	-2.42158E+001	-1.86275E+001	-2.18917E+001	-1.68397E+001	    -9.597662%
 -13	  -9	-3.39443E+001	-2.49850E+001	 3.93058E+001	-2.42158E+001	-1.67648E+001	-2.21574E+001	-1.53397E+001	    -8.500219%
 -13	  -8	-3.39443E+001	-2.24999E+001	 3.83205E+001	-2.42158E+001	-1.49020E+001	-2.24141E+001	-1.37933E+001	    -7.440372%
 -13	  -7	-3.39443E+001	-1.99223E+001	 3.73969E+001	-2.42158E+001	-1.30393E+001	-2.26547E+001	-1.21987E+001	    -6.446708%
 -13	  -6	-3.39443E+001	-1.72579E+001	 3.65505E+001	-2.42158E+001	-1.11765E+001	-2.28734E+001	-1.05570E+001	    -5.543290%
 -13	  -5	-3.39443E+001	-1.45142E+001	 3.57978E+001	-2.42158E+001	-9.31377E+000	-2.30657E+001	-8.87141E+000	    -4.749544%
 -13	  -4	-3.39443E+001	-1.17009E+001	 3.51546E+001	-2.42158E+001	-7.45102E+000	-2.32276E+001	-7.14696E+000	    -4.080693%
 -13	  -3	-3.39443E+001	-8.82917E+000	 3.46361E+001	-2.42158E+001	-5.58826E+000	-2.33565E+001	-5.38996E+000	    -3.548480%
 -13	  -2	-3.39443E+001	-5.91208E+000	 3.42554E+001	-2.42158E+001	-3.72551E+000	-2.34501E+001	-3.60771E+000	    -3.161826%
 -13	  -1	-3.39443E+001	-2.96393E+000	 3.40226E+001	-2.42158E+001	-1.86275E+000	-2.35070E+001	-1.80823E+000	    -2.927178%
 -13	   0	-3.39443E+001	 0.00000E+000	 3.39443E+001	-2.42158E+001	 0.00000E+000	-2.35260E+001	 0.00000E+000	    -2.848510%
 -13	   1	-3.39443E+001	 2.96393E+000	 3.40226E+001	-2.42158E+001	 1.86275E+000	-2.35070E+001	 1.80823E+000	    -2.927178%
 -13	   2	-3.39443E+001	 5.91208E+000	 3.42554E+001	-2.42158E+001	 3.72551E+000	-2.34501E+001	 3.60771E+000	    -3.161826%
 -13	   3	-3.39443E+001	 8.82917E+000	 3.46361E+001	-2.42158E+001	 5.58826E+000	-2.33565E+001	 5.38996E+000	    -3.548480%
 -13	   4	-3.39443E+001	 1.17009E+001	 3.51546E+001	-2.42158E+001	 7.45102E+000	-2.32276E+001	 7.14696E+000	    -4.080693%
 -13	   5	-3.39443E+001	 1.45142E+001	 3.57978E+001	-2.42158E+001	 9.31377E+000	-2.30657E+001	 8.87141E+000	    -4.749544%
 -13	   6	-3.39443E+001	 1.72579E+001	 3.65505E+001	-2.42158E+001	 1.11765E+001	-2.28734E+001	 1.05570E+001	    -5.543290%
 -13	   7	-3.39443E+001	 1.99223E+001	 3.73969E+001	-2.42158E+001	 1.30393E+001	-2.26547E+001	 1.21987E+001	    -6.446708%
 -13	   8	-3.39443E+001	 2.24999E+001	 3.83205E+001	-2.42158E+001	 1.49020E+001	-2.24141E+001	 1.37933E+001	    -7.440372%
 -13	   9	-3.39443E+001	 2.49850E+001	 3.93058E+001	-2.42158E+001	 1.67648E+001	-2.21574E+001	 1.53397E+001	    -8.500219%
 -13	  10	-3.39443E+001	 2.73735E+001	 4.03378E+001	-2.42158E+001	 1.86275E+001	-2.18917E+001	 1.68397E+001	    -9.597662%
 -13	  11	-3.39443E+001	 2.96633E+001	 4.14033E+001	-2.42158E+001	 2.04903E+001	-2.16246E+001	 1.82977E+001	   -10.700407%
 -13	  12	-3.39443E+001	 3.18534E+001	 4.24903E+001	-2.42158E+001	 2.23530E+001	-2.13646E+001	 1.97212E+001	   -11.773984%
 -13	  13	-3.39443E+001	 3.39443E+001	 4.35884E+001	-2.42158E+001	 2.42158E+001	-2.11201E+001	 2.11201E+001	   -12.784005%
 -13	  14	-3.39443E+001	 3.59373E+001	 4.46886E+001	-2.42158E+001	 2.60786E+001	-2.08984E+001	 2.25060E+001	   -13.699322%
 -13	  15	-3.39443E+001	 3.78346E+001	 4.57836E+001	-2.42158E+001	 2.79413E+001	-2.07054E+001	 2.38908E+001	   -14.496500%
 -13	  16	-3.39443E+001	 3.96392E+001	 4.68673E+001	-2.42158E+001	 2.98041E+001	-2.05431E+001	 2.52839E+001	   -15.166359%
 -13	  17	-3.39443E+001	 4.13543E+001	 4.79346E+001	-2.42158E+001	 3.16668E+001	-2.03207E+001	 2.66244E+001	   -15.983081%
 -13	  18	-3.39443E+001	 4.29835E+001	 4.89817E+001	-2.42158E+001	 3.35296E+001	-2.02052E+001	 2.80325E+001	   -16.452286%
 -13	  19	-3.39443E+001	 4.45308E+001	 5.00055E+001	-2.42158E+001	 3.53923E+001	-2.01017E+001	 2.94414E+001	   -16.870266%
 -13	  20	-3.39443E+001	 4.60000E+001	 5.10038E+001	-2.42158E+001	 3.72551E+001	-1.99804E+001	 3.08080E+001	   -17.360446%
 -12	 -20	-3.18534E+001	-4.60000E+001	 5.03728E+001	-2.23530E+001	-3.72551E+001	-1.85163E+001	-3.09251E+001	   -17.036975%
 -12	 -19	-3.18534E+001	-4.45308E+001	 4.93225E+001	-2.23530E+001	-3.53923E+001	-1.86159E+001	-2.95333E+001	   -16.601605%
 -12	 -18	-3.18534E+001	-4.29835E+001	 4.82422E+001	-2.23530E+001	-3.35296E+001	-1.87205E+001	-2.81334E+001	   -16.142214%
 -12	 -17	-3.18534E+001	-4.13543E+001	 4.71337E+001	-2.23530E+001	-3.16668E+001	-1.88503E+001	-2.67527E+001	   -15.568910%
 -12	 -16	-3.18534E+001	-3.96392E+001	 4.60000E+001	-2.23530E+001	-2.98041E+001	-1.90806E+001	-2.54408E+001	   -14.639673%
